0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
117,0,1
118,0,1
119,0,1
120,0,1
121,0,1
122,0,1
123,0,1
124,0,1
125,0,1
126,0,1
127,0,1
128,0,1
129,0,1
130,0,1
131,0,1
132,0,1
133,0,1
134,0,1
135,0,1
136,0,1
137,0,1
138,0,1
139,0,1
140,0,1
141,0,1
142,0,1
143,0,1
144,0,1
145,0,1
146,0,1
147,0,1
148,0,1
149,0,1
150,0,1
151,0,1
152,0,1
153,0,1
154,0,1
155,0,1
156,0,1
157,0,1
158,0,1
159,0,1
160,0,1
161,0,1
162,0,1
163,0,1
164,0,1
165,0,1
166,0,1
167,0,1
168,0,1
169,0,1
170,0,1
171,0,1
172,0,1
173,0,1
174,0,1
175,0,1
176,0,1
177,0,1
178,0,1
179,0,1
180,0,1
181,0,1
182,0,1
183,0,1
184,0,1
185,0,1
186,0,1
187,0,1
188,0,1
189,0,1
190,0,1
191,0,1
192,0,1
193,0,1
194,0,1
194,0,2
195,0,2
196,0,2
197,0,2
198,0,2
199,0,2
200,0,2
201,0,2
202,0,2
203,0,2
204,0,2
205,0,2
206,0,2
207,0,2
208,0,2
209,0,2
210,0,2
211,0,2
212,0,2
213,0,2
214,0,2
215,0,2
215,0,3
216,0,3
217,0,3
218,0,3
219,0,3
220,0,3
221,0,3
222,0,3
223,0,3
224,0,3
225,0,3
226,0,3
227,0,3
228,0,3
229,0,3
230,0,3
231,0,3
232,0,3
233,0,3
234,0,3
235,0,3
236,0,3
237,0,3
238,0,3
239,0,3
240,0,3
241,0,3
242,0,3
243,0,3
244,0,3
245,0,3
246,0,3
247,0,3
248,0,3
249,0,3
250,0,3
251,0,3
252,0,3
253,0,3
254,0,3
255,0,3
256,0,3
256,0,4
257,0,4
258,0,4
259,0,4
260,0,4
261,0,4
262,0,4
263,0,4
264,0,4
265,0,4
266,0,4
267,0,4
268,0,4
269,0,4
270,0,4
271,0,4
272,0,4
273,0,4
274,0,4
275,0,4
276,0,4
277,0,4
278,0,4
279,0,4
280,0,4
281,0,4
282,0,4
283,0,4
284,0,4
285,0,4
286,0,4
287,0,4
288,0,4
289,0,4
290,0,4
291,0,4
292,0,4
293,0,4
294,0,4
295,0,4
296,0,4
297,0,4
298,0,4
299,0,4
300,0,4
301,0,4
302,0,4
303,0,4
304,0,4
305,0,4
306,0,4
307,0,4
308,0,4
309,0,4
310,0,4
311,0,4
312,0,4
313,0,4
314,0,4
315,0,4
316,0,4
317,0,4
318,0,4
319,0,4
320,0,4
321,0,4
322,0,4
323,0,4
324,0,4
325,0,4
326,0,4
327,0,4
328,0,4
329,0,4
330,0,4
331,0,4
332,0,4
333,0,4
334,0,4
335,0,4
336,0,4
337,0,4
338,0,4
339,0,4
340,0,4
341,0,4
342,0,4
343,0,4
343,1,4
344,1,4
345,1,4
346,1,4
347,1,4
348,1,4
349,1,4
350,1,4
351,1,4
352,1,4
353,1,4
354,1,4
355,1,4
356,1,4
357,1,4
358,1,4
359,1,4
360,1,4
361,1,4
362,1,4
363,1,4
364,1,4
365,1,4
366,1,4
367,1,4
368,1,4
369,1,4
370,1,4
371,1,4
372,1,4
373,1,4
374,1,4
375,1,4
376,1,4
377,1,4
378,1,4
379,1,4
380,1,4
381,1,4
382,1,4
383,1,4
384,1,4
385,1,4
386,1,4
387,1,4
388,1,4
389,1,4
390,1,4
391,1,4
392,1,4
393,1,4
394,1,4
395,1,4
396,1,4
397,1,4
398,1,4
399,1,4
400,1,4
400,1,5
401,1,5
402,1,5
403,1,5
404,1,5
405,1,5
406,1,5
407,1,5
408,1,5
409,1,5
410,1,5
411,1,5
412,1,5
413,1,5
414,1,5
415,1,5
416,1,5
417,1,5
418,1,5
419,1,5
420,1,5
421,1,5
422,1,5
423,1,5
424,1,5
425,1,5
426,1,5
427,1,5
428,1,5
429,1,5
430,1,5
431,1,5
432,1,5
433,1,5
434,1,5
435,1,5
436,1,5
437,1,5
438,1,5
439,1,5
440,1,5
441,1,5
442,1,5
443,1,5
444,1,5
445,1,5
446,1,5
447,1,5
448,1,5
449,1,5
450,1,5
451,1,5
452,1,5
453,1,5
454,1,5
455,1,5
456,1,5
457,1,5
458,1,5
459,1,5
460,1,5
461,1,5
462,1,5
463,1,5
464,1,5
465,1,5
466,1,5
467,1,5
468,1,5
469,1,5
470,1,5
471,1,5
472,1,5
473,1,5
474,1,5
475,1,5
476,1,5
477,1,5
478,1,5
479,1,5
480,1,5
481,1,5
482,1,5
483,1,5
484,1,5
485,1,5
486,1,5
487,1,5
488,1,5
489,1,5
490,1,5
491,1,5
492,1,5
493,1,5
494,1,5
494,1,6
495,1,6
496,1,6
497,1,6
498,1,6
499,1,6
500,1,6
501,1,6
502,1,6
503,1,6
504,1,6
505,1,6
506,1,6
507,1,6
508,1,6
509,1,6
510,1,6
511,1,6
512,1,6
513,1,6
514,1,6
515,1,6
516,1,6
517,1,6
518,1,6
519,1,6
520,1,6
521,1,6
521,1,7
522,1,7
523,1,7
524,1,7
525,1,7
526,1,7
527,1,7
528,1,7
529,1,7
530,1,7
531,1,7
532,1,7
533,1,7
534,1,7
535,1,7
536,1,7
537,1,7
538,1,7
539,1,7
540,1,7
541,1,7
542,1,7
543,1,7
544,1,7
545,1,7
546,1,7
547,1,7
548,1,7
549,1,7
550,1,7
551,1,7
552,1,7
553,1,7
554,1,7
555,1,7
556,1,7
557,1,7
558,1,7
559,1,7
560,1,7
561,1,7
562,1,7
562,1,8
563,1,8
