0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
31,1,0
32,1,0
33,1,0
34,1,0
35,1,0
36,1,0
36,2,0
37,2,0
38,2,0
39,2,0
40,2,0
41,2,0
42,2,0
43,2,0
44,2,0
45,2,0
46,2,0
47,2,0
48,2,0
49,2,0
50,2,0
51,2,0
52,2,0
53,2,0
54,2,0
55,2,0
56,2,0
57,2,0
58,2,0
59,2,0
60,2,0
61,2,0
62,2,0
63,2,0
64,2,0
65,2,0
66,2,0
67,2,0
68,2,0
69,2,0
70,2,0
71,2,0
72,2,0
73,2,0
74,2,0
75,2,0
76,2,0
77,2,0
77,2,1
78,2,1
79,2,1
80,2,1
81,2,1
82,2,1
83,2,1
84,2,1
85,2,1
86,2,1
87,2,1
88,2,1
89,2,1
90,2,1
91,2,1
92,2,1
93,2,1
94,2,1
95,2,1
95,3,1
96,3,1
97,3,1
98,3,1
99,3,1
100,3,1
101,3,1
102,3,1
103,3,1
104,3,1
105,3,1
106,3,1
107,3,1
108,3,1
109,3,1
110,3,1
111,3,1
112,3,1
113,3,1
114,3,1
115,3,1
116,3,1
117,3,1
118,3,1
119,3,1
120,3,1
121,3,1
122,3,1
123,3,1
124,3,1
124,4,1
125,4,1
126,4,1
127,4,1
128,4,1
129,4,1
130,4,1
131,4,1
132,4,1
133,4,1
134,4,1
135,4,1
136,4,1
137,4,1
138,4,1
139,4,1
140,4,1
141,4,1
142,4,1
143,4,1
144,4,1
145,4,1
146,4,1
147,4,1
148,4,1
149,4,1
150,4,1
151,4,1
151,4,2
152,4,2
152,4,3
153,4,3
154,4,3
155,4,3
156,4,3
157,4,3
158,4,3
159,4,3
160,4,3
161,4,3
162,4,3
163,4,3
164,4,3
165,4,3
166,4,3
167,4,3
168,4,3
169,4,3
170,4,3
171,4,3
171,5,3
172,5,3
173,5,3
174,5,3
175,5,3
176,5,3
177,5,3
178,5,3
179,5,3
180,5,3
181,5,3
182,5,3
183,5,3
184,5,3
185,5,3
186,5,3
187,5,3
188,5,3
189,5,3
190,5,3
191,5,3
192,5,3
193,5,3
194,5,3
195,5,3
196,5,3
197,5,3
198,5,3
199,5,3
200,5,3
201,5,3
202,5,3
203,5,3
204,5,3
205,5,3
206,5,3
207,5,3
208,5,3
209,5,3
210,5,3
211,5,3
212,5,3
213,5,3
214,5,3
215,5,3
216,5,3
217,5,3
218,5,3
219,5,3
220,5,3
221,5,3
222,5,3
223,5,3
224,5,3
225,5,3
226,5,3
227,5,3
228,5,3
229,5,3
230,5,3
230,5,4
231,5,4
232,5,4
233,5,4
234,5,4
235,5,4
236,5,4
237,5,4
238,5,4
239,5,4
240,5,4
241,5,4
242,5,4
243,5,4
244,5,4
245,5,4
246,5,4
247,5,4
248,5,4
249,5,4
250,5,4
251,5,4
252,5,4
253,5,4
254,5,4
255,5,4
256,5,4
257,5,4
258,5,4
259,5,4
260,5,4
261,5,4
262,5,4
263,5,4
264,5,4
265,5,4
266,5,4
267,5,4
268,5,4
269,5,4
270,5,4
271,5,4
272,5,4
273,5,4
274,5,4
275,5,4
276,5,4
277,5,4
278,5,4
279,5,4
280,5,4
281,5,4
282,5,4
283,5,4
284,5,4
285,5,4
286,5,4
287,5,4
288,5,4
289,5,4
290,5,4
291,5,4
292,5,4
293,5,4
294,5,4
295,5,4
296,5,4
297,5,4
298,5,4
299,5,4
300,5,4
301,5,4
301,5,5
301,6,5
302,6,5
303,6,5
304,6,5
305,6,5
306,6,5
307,6,5
308,6,5
309,6,5
310,6,5
311,6,5
312,6,5
313,6,5
314,6,5
315,6,5
315,6,6
316,6,6
317,6,6
318,6,6
319,6,6
320,6,6
321,6,6
322,6,6
323,6,6
324,6,6
325,6,6
326,6,6
327,6,6
328,6,6
329,6,6
330,6,6
331,6,6
332,6,6
333,6,6
334,6,6
335,6,6
336,6,6
337,6,6
338,6,6
339,6,6
340,6,6
341,6,6
342,6,6
343,6,6
344,6,6
345,6,6
346,6,6
347,6,6
348,6,6
349,6,6
350,6,6
351,6,6
352,6,6
353,6,6
354,6,6
355,6,6
356,6,6
357,6,6
358,6,6
359,6,6
360,6,6
361,6,6
362,6,6
363,6,6
364,6,6
365,6,6
366,6,6
367,6,6
368,6,6
369,6,6
370,6,6
371,6,6
372,6,6
373,6,6
374,6,6
375,6,6
376,6,6
377,6,6
378,6,6
379,6,6
380,6,6
381,6,6
382,6,6
383,6,6
384,6,6
385,6,6
386,6,6
387,6,6
388,6,6
389,6,6
390,6,6
391,6,6
392,6,6
393,6,6
394,6,6
395,6,6
396,6,6
397,6,6
398,6,6
399,6,6
400,6,6
401,6,6
402,6,6
403,6,6
404,6,6
405,6,6
406,6,6
407,6,6
408,6,6
409,6,6
410,6,6
411,6,6
412,6,6
413,6,6
414,6,6
415,6,6
416,6,6
417,6,6
418,6,6
419,6,6
420,6,6
421,6,6
422,6,6
423,6,6
424,6,6
425,6,6
426,6,6
427,6,6
428,6,6
429,6,6
430,6,6
431,6,6
432,6,6
432,6,7
433,6,7
434,6,7
435,6,7
436,6,7
437,6,7
438,6,7
439,6,7
439,7,7
440,7,7
441,7,7
442,7,7
443,7,7
444,7,7
445,7,7
446,7,7
447,7,7
448,7,7
449,7,7
450,7,7
451,7,7
452,7,7
453,7,7
454,7,7
455,7,7
456,7,7
457,7,7
458,7,7
459,7,7
460,7,7
460,7,8
461,7,8
462,7,8
463,7,8
464,7,8
465,7,8
466,7,8
466,7,9
466,7,10
467,7,10
468,7,10
469,7,10
470,7,10
471,7,10
472,7,10
473,7,10
474,7,10
475,7,10
476,7,10
477,7,10
478,7,10
479,7,10
480,7,10
481,7,10
482,7,10
483,7,10
484,7,10
484,7,11
485,7,11
486,7,11
487,7,11
488,7,11
489,7,11
490,7,11
491,7,11
492,7,11
493,7,11
494,7,11
494,7,12
495,7,12
496,7,12
497,7,12
498,7,12
499,7,12
500,7,12
501,7,12
502,7,12
503,7,12
504,7,12
505,7,12
506,7,12
507,7,12
508,7,12
509,7,12
510,7,12
511,7,12
512,7,12
513,7,12
514,7,12
515,7,12
516,7,12
517,7,12
518,7,12
519,7,12
520,7,12
521,7,12
522,7,12
523,7,12
524,7,12
525,7,12
526,7,12
527,7,12
528,7,12
528,7,13
529,7,13
530,7,13
531,7,13
532,7,13
533,7,13
534,7,13
535,7,13
536,7,13
536,7,14
537,7,14
538,7,14
539,7,14
540,7,14
541,7,14
542,7,14
543,7,14
544,7,14
545,7,14
546,7,14
547,7,14
548,7,14
549,7,14
550,7,14
551,7,14
